CHARGE_CODE,CHARGE_DESCRIPTION,CHARGE,REVENUE_CODE,CPT_CODE,PHARMACY_NDC
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,7.57,,,7133504793
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,7.57,,,7133504794
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,7.57,,,7133504795
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,0185710001
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,0185710010
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,0440768230
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,0591086001
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,0591086005
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,4306348230
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,4306348290
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,4354742010
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,4354742050
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,4999976130
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,5009025651
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,5445888610
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,5445890702
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,5445899309
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,5570072430
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,5570072490
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6042904401
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6042904410
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6076086090
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6191997090
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6330453605
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6586204301
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6586204305
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6808451811
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6808451821
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6808476625
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6808476695
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6818051801
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6818051802
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6864555654
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6878869721
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6878869723
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6878869726
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,6878869729
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,7161038230
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,7161038260
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,7628244601
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,7628244605
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,7628244610
4953888,LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG PO TABS,6,,,7628244690
4953889,PREDNISONE 0.5 MG PO SPLIT TABS,6,,,9999100525
4953890,CHLORHEXIDINE GLUCONATE 0.12 % MT SOLN (UNIT DOSE),6,,,9999100118
4953892,CEFUROXIME AXETIL 250 MG PO SPLIT TABS,44.09,,,9999100526
4953893,GUAIFENESIN ER 1200 MG PO TB12,1,,,4580232530
4953893,GUAIFENESIN ER 1200 MG PO TB12,1,,,4580232566
4953894,BUMETANIDE 0.5 MG PO SPLIT TABLETS,6,,,9999100530
4953896,DOXEPIN HCL 3 MG PO TABS,81.48,,,4418310330
4953897,SULINDAC 200 MG PO TABS,7.65,,,5107966701
4953897,SULINDAC 200 MG PO TABS,7.65,,,5107966720
4953897,SULINDAC 200 MG PO TABS,6,,,0378053101
4953897,SULINDAC 200 MG PO TABS,6,,,0440843130
4953897,SULINDAC 200 MG PO TABS,6,,,0440843160
4953897,SULINDAC 200 MG PO TABS,6,,,0440843192
4953897,SULINDAC 200 MG PO TABS,6,,,0591566001
4953897,SULINDAC 200 MG PO TABS,6,,,0591566005
4953897,SULINDAC 200 MG PO TABS,6,,,0904621740
4953897,SULINDAC 200 MG PO TABS,6,,,2465877105
4953897,SULINDAC 200 MG PO TABS,6,,,4280601101
4953897,SULINDAC 200 MG PO TABS,6,,,4280601105
4953897,SULINDAC 200 MG PO TABS,6,,,5295919514
4953897,SULINDAC 200 MG PO TABS,6,,,5295919515
4953897,SULINDAC 200 MG PO TABS,6,,,5295919520
4953897,SULINDAC 200 MG PO TABS,6,,,5295919528
4953897,SULINDAC 200 MG PO TABS,6,,,5295919530
4953897,SULINDAC 200 MG PO TABS,6,,,5295919560
4953897,SULINDAC 200 MG PO TABS,6,,,5348947901
4953897,SULINDAC 200 MG PO TABS,6,,,5348947905
4953897,SULINDAC 200 MG PO TABS,6,,,5473890301
4953897,SULINDAC 200 MG PO TABS,6,,,5473890302
4953897,SULINDAC 200 MG PO TABS,6,,,5504516765
4953897,SULINDAC 200 MG PO TABS,6,,,6042917201
4953897,SULINDAC 200 MG PO TABS,6,,,6042917205
4953897,SULINDAC 200 MG PO TABS,6,,,6042917218
4953897,SULINDAC 200 MG PO TABS,6,,,6626719715
4953897,SULINDAC 200 MG PO TABS,6,,,6626719730
4953897,SULINDAC 200 MG PO TABS,6,,,6626719740
4953897,SULINDAC 200 MG PO TABS,6,,,6633668615
4953897,SULINDAC 200 MG PO TABS,6,,,6633668630
4953897,SULINDAC 200 MG PO TABS,6,,,6633668660
4953897,SULINDAC 200 MG PO TABS,6,,,6838758860
4953897,SULINDAC 200 MG PO TABS,14,,,4999965630
4953897,SULINDAC 200 MG PO TABS,13.58,,,5528993010
4953897,SULINDAC 200 MG PO TABS,11.67,,,1659021130
4953897,SULINDAC 200 MG PO TABS,10.25,,,5528993020
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,0591278986
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,4229181115
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,4988471953
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,5074222515
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,5965131577
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,5974667134
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,6050526497
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,6787761115
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.19,,,7071011128
4953898,TIZANIDINE HCL 4 MG PO CAPS,17.17,,,7583420815
4953901,MENTHOL (TOPICAL ANALGESIC) 4 % EX GEL,6,,,31124000774
4953902,BUPRENORPHINE 15 MCG/HR TD PTWK,827.73,,,0093365821
4953902,BUPRENORPHINE 15 MCG/HR TD PTWK,827.73,,,0093365840
4953902,BUPRENORPHINE 15 MCG/HR TD PTWK,716.13,,,0093360221
4953902,BUPRENORPHINE 15 MCG/HR TD PTWK,716.13,,,0093360240
4953902,BUPRENORPHINE 15 MCG/HR TD PTWK,625.95,,,4285858640
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440555200
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440555230
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440555245
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440555260
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440555281
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440555285
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440555290
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440755245
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440755290
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,0440755292
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,3172220210
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,3172220290
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,4354738809
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,4354738811
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,5009025000
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,5009034280
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,5321727830
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,6586247390
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,6846236910
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,6846236990
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,6909785805
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,7628220210
4953903,FOSINOPRIL SODIUM 40 MG PO TABS,6,,,7628220290
4953905,PAROXETINE HCL 5 MG PO SPLIT TABS,13.1,,,9999100534
4953908,TIZANIDINE HCL 1MG PO SPLIT TAB,6,,,9999100538
4953909,BUSPIRONE HCL 2.5MG PO SPLIT TAB,18.71,,,9999100539
4953911,ARIPIPRAZOLE 20 MG PO TABS,6,,,4335314015
4953911,ARIPIPRAZOLE 20 MG PO TABS,6,,,4335314045
4953911,ARIPIPRAZOLE 20 MG PO TABS,272.46,,,6878870631
4953911,ARIPIPRAZOLE 20 MG PO TABS,272.46,,,6878870632
4953911,ARIPIPRAZOLE 20 MG PO TABS,272.46,,,6878870633
4953911,ARIPIPRAZOLE 20 MG PO TABS,272.46,,,6878870636
4953911,ARIPIPRAZOLE 20 MG PO TABS,272.46,,,6878870639
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,1366822005
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,1366822030
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,1366822090
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,1672928210
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,2724105508
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,4229109930
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,6050526768
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.05,,,6586266530
4953911,ARIPIPRAZOLE 20 MG PO TABS,227.04,,,6050526763
4953911,ARIPIPRAZOLE 20 MG PO TABS,226.79,,,1672928201
4953911,ARIPIPRAZOLE 20 MG PO TABS,226.79,,,6516290103
4953911,ARIPIPRAZOLE 20 MG PO TABS,226.79,,,6516290109
4953911,ARIPIPRAZOLE 20 MG PO TABS,225.65,,,1671478701
4953911,ARIPIPRAZOLE 20 MG PO TABS,225.06,,,6787743401
4953911,ARIPIPRAZOLE 20 MG PO TABS,225.06,,,6787743403
4953911,ARIPIPRAZOLE 20 MG PO TABS,225.06,,,6787743405
4953911,ARIPIPRAZOLE 20 MG PO TABS,225,,,4354730603
4953911,ARIPIPRAZOLE 20 MG PO TABS,225,,,6233210130
4953911,ARIPIPRAZOLE 20 MG PO TABS,215.69,,,6586266505
4953911,ARIPIPRAZOLE 20 MG PO TABS,185.46,,,5026809111
4953911,ARIPIPRAZOLE 20 MG PO TABS,14.94,,,4335314005
4953911,ARIPIPRAZOLE 20 MG PO TABS,14.94,,,4335314009
4953911,ARIPIPRAZOLE 20 MG PO TABS,14.94,,,6042945030
4953911,ARIPIPRAZOLE 20 MG PO TABS,14.54,,,4843311910
4953911,ARIPIPRAZOLE 20 MG PO TABS,115.65,,,7133504121
4953911,ARIPIPRAZOLE 20 MG PO TABS,115.65,,,7133504122
4953911,ARIPIPRAZOLE 20 MG PO TABS,115.65,,,7133506091
4953911,ARIPIPRAZOLE 20 MG PO TABS,115.65,,,7133506092
4953913,CLONAZEPAM 1 MG PO TBDP,6,,,0555009796
4953913,CLONAZEPAM 1 MG PO TBDP,6,,,4988430902
4953913,CLONAZEPAM 1 MG PO TBDP,6,,,4988430952
4953913,CLONAZEPAM 1 MG PO TBDP,6,,,5766478686
4953913,CLONAZEPAM 1 MG PO TBDP,6,,,6233236706
4953914,ENTECAVIR 1 MG PO TABS,300,,,1013561630
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,0093578756
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,1672938910
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,4354743703
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,5199189633
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,6516244903
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,6586284230
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,6838292106
4953914,ENTECAVIR 1 MG PO TABS,222.18,,,6909742502
4953914,ENTECAVIR 1 MG PO TABS,222.16,,,3172283430
4953914,ENTECAVIR 1 MG PO TABS,222.16,,,4988454811
4953914,ENTECAVIR 1 MG PO TABS,222.03,,,1671471801
4953914,ENTECAVIR 1 MG PO TABS,177.74,,,4229126230
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,45.84,,,0781722706
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,45.84,,,0781722764
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,44,,,4359858001
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,44,,,4359858030
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,43.95,,,4778135603
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,43.95,,,4778135611
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,43.95,,,5242769403
4953917,BUPRENORPHINE HCL-NALOXONE HCL 4-1 MG SL FILM,43.95,,,5242769411
4953918,ENALAPRIL MALEATE 1.25 MG PO SPLIT TABS,6,,,9999100543
4953919,HYDROCORTISONE 2.5 MG PO SPLIT TABLET,6,,,9999100550
4953920,COLISTIMETHATE 150 MG INHALATION SOLR,174.95,,,9999100485
4953921,SAW PALMETTO 160 MG PO TABS,6,,,3504600716
4953923,CLONIDINE HCL 0.05 MG PO SPLIT TABS,6,,,9999100558
4953932,VERAPAMIL HCL ER 120MG PO TBCR SPLIT TABLET,9.36,,,9999100570
4953934,BUDESONIDE 1 MG/2ML IN SUSP,69.24,,,6909732186
4953934,BUDESONIDE 1 MG/2ML IN SUSP,69.24,,,6909732187
4953934,BUDESONIDE 1 MG/2ML IN SUSP,57.7,,,0093681719
4953934,BUDESONIDE 1 MG/2ML IN SUSP,57.7,,,0093681773
4953934,BUDESONIDE 1 MG/2ML IN SUSP,57.7,,,0781751714
4953934,BUDESONIDE 1 MG/2ML IN SUSP,57.7,,,0781751787
4953934,BUDESONIDE 1 MG/2ML IN SUSP,40.19,,,7628264237
4953934,BUDESONIDE 1 MG/2ML IN SUSP,40.19,,,7628264238
4953934,BUDESONIDE 1 MG/2ML IN SUSP,30,,,6909732153
4953936,INSULIN SYRINGE/NEEDLE 28G X 1/2" 1 ML MISC,6,,,8287126022
4953938,CENTRUM SILVER PO CHEW,.5,,,0005446119
4953940,CALCIUM CARB-CHOLECALCIFEROL 600-400 MG-UNIT PO TABS,1,,,5026815011
4953940,CALCIUM CARB-CHOLECALCIFEROL 600-400 MG-UNIT PO TABS,.5,,,2055501700
4953940,CALCIUM CARB-CHOLECALCIFEROL 600-400 MG-UNIT PO TABS,.5,,,5026815015
4953941,NICOMIDE 750-27-2-0.5 MG PO TABS,56.48,,,7585434360
4953949,MAGNESIUM OXIDE 200 (120.65 MG) MG PO SPLIT TABS,6,,,9999100582
4953950,DIMETHYL FUMARATE 120 MG PO CPDR,744.03,,,0378039614
4953952,CALCIUM CARBONATE 1250 (500 CA) MG PO CHEW,.5,,,1000673025
4953952,CALCIUM CARBONATE 1250 (500 CA) MG PO CHEW,.5,,,3504600161
4953952,CALCIUM CARBONATE 1250 (500 CA) MG PO CHEW,.5,,,5026814911
4953952,CALCIUM CARBONATE 1250 (500 CA) MG PO CHEW,.5,,,5026814913
4953952,CALCIUM CARBONATE 1250 (500 CA) MG PO CHEW,.5,,,5462968701
4953957,PAPAYA ENZYMES PO CHEW,2.5,,,4098522662
4953959,CALCIUM CARBONATE 250 MG PO CHEW SPLIT TAB,.5,,,9999100590
4953960,ZOLMITRIPTAN 2.5 MG PO TBDP,253.45,,,6838271569
4953960,ZOLMITRIPTAN 2.5 MG PO TBDP,253.45,,,6838271586
4953960,ZOLMITRIPTAN 2.5 MG PO TBDP,250.64,,,3334213974
4953960,ZOLMITRIPTAN 2.5 MG PO TBDP,250.64,,,5974646116
4953960,ZOLMITRIPTAN 2.5 MG PO TBDP,250.64,,,6498025616
4953961,GARLIC OIL 1000 MG PO CAPS,.5,,,3504600277
4953961,GARLIC OIL 1000 MG PO CAPS,.5,,,7431202970
4953962,MAGNESIUM OXIDE 250 MG PO TABS,.5,,,0761028320
4953962,MAGNESIUM OXIDE 250 MG PO TABS,.5,,,4009310579
4953962,MAGNESIUM OXIDE 250 MG PO TABS,.5,,,4098522713
4953962,MAGNESIUM OXIDE 250 MG PO TABS,.5,,,4329255738
4953962,MAGNESIUM OXIDE 250 MG PO TABS,.5,,,4329255862
4953963,BUSPIRONE HCL 30 MG PO TABS,6,,,2315509705
4953963,BUSPIRONE HCL 30 MG PO TABS,6,,,2315509706
4953963,BUSPIRONE HCL 30 MG PO TABS,6,,,5107999401
4953963,BUSPIRONE HCL 30 MG PO TABS,6,,,5107999420
4953963,BUSPIRONE HCL 30 MG PO TABS,6,,,5140737760
4953963,BUSPIRONE HCL 30 MG PO TABS,18.22,,,6958409406
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,0378117591
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,1672928912
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,4280608605
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,4280608660
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,6923811196
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,7133505522
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,7133509911
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,7133509912
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,7133509913
4953963,BUSPIRONE HCL 30 MG PO TABS,18.18,,,7133509916
4953963,BUSPIRONE HCL 30 MG PO TABS,14.54,,,0093520005
4953963,BUSPIRONE HCL 30 MG PO TABS,14.54,,,0093520006
4953963,BUSPIRONE HCL 30 MG PO TABS,13.99,,,4229117750
4953964,LEDIPASVIR-SOFOSBUVIR 90-400 MG PO TABS,2571.43,,,7262626011
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0115166201
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0115166202
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0378018501
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0378018505
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0440823490
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0440823494
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0591555701
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0591555705
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,0603548628
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,1671402504
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,1671402505
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,5140723801
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,5140723805
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,6929253801
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,6929253850
4953965,PROPRANOLOL HCL 80 MG PO TABS,6,,,7133509553
4953966,VANCOMYCIN HCL IN NACL 2-0.9 GM/500ML-% IV SOLN,28,,,6155301003
4953966,VANCOMYCIN HCL IN NACL 2-0.9 GM/500ML-% IV SOLN,28,,,70092133807
4953966,VANCOMYCIN HCL IN NACL 2-0.9 GM/500ML-% IV SOLN,28,,,70092933807
4953966,VANCOMYCIN HCL IN NACL 2-0.9 GM/500ML-% IV SOLN,28,,,7128560781
4953966,VANCOMYCIN HCL IN NACL 2-0.9 GM/500ML-% IV SOLN,28,,,7219660781
4953967,ICY HOT EXTRA STRENGTH 10-30 % EX CREA,.5,,,4116700885
4953967,ICY HOT EXTRA STRENGTH 10-30 % EX CREA,.5,,,5504534081
4953973,BENEPROTEIN PO POWD,.5,,,4390028410
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,58.53,,,5140719190
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,58.53,,,6042988090
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,58.48,,,5140719130
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,58.48,,,6042988030
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,56.1,,,5140719110
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,56.1,,,6042988010
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.95,,,6923811563
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.95,,,6923811569
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.55,,,1671477902
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.51,,,0115138603
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.51,,,0115138608
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.51,,,6846232230
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.51,,,6846232290
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.33,,,1671477901
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.3,,,6787750830
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.3,,,6787750890
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.04,,,4359874410
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.04,,,4359874430
4953975,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,55.04,,,4359874490
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,0093831018
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,0093831019
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,2724103911
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,2724103968
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,5965110406
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,5965110469
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,5976223211
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,5976223218
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,307.3,,,6516204280
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,306.96,,,0378428785
4953976,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,305.59,,,6838292286
4953977,CLORAZEPATE DIPOTASSIUM 15 MG PO TABS,6,,,0440731203
4953977,CLORAZEPATE DIPOTASSIUM 15 MG PO TABS,6,,,0440731206
4953977,CLORAZEPATE DIPOTASSIUM 15 MG PO TABS,6,,,0440731210
4953977,CLORAZEPATE DIPOTASSIUM 15 MG PO TABS,6,,,5167240441
4953977,CLORAZEPATE DIPOTASSIUM 15 MG PO TABS,6,,,6330455401
4953977,CLORAZEPATE DIPOTASSIUM 15 MG PO TABS,23.38,,,0378007001
4953980,METHAZOLAMIDE 25 MG PO TABS,25.54,,,6255924001
4953980,METHAZOLAMIDE 25 MG PO TABS,25.52,,,5140702601
4953980,METHAZOLAMIDE 25 MG PO TABS,19.16,,,0781107201
4953980,METHAZOLAMIDE 25 MG PO TABS,19.16,,,4810210001
4953982,DOXAZOSIN MESYLATE 0.5 MG PO SPLIT TABS,6,,,9999100608
4953983,VITAMIN B COMPLEX PO TABS,.5,,,4329255540
4953983,VITAMIN B COMPLEX PO TABS,.5,,,7431206470
4953984,CETIRIZINE 5MG SPLIT TAB,2.5,,,9999100609
4953985,PHENAZOPYRIDINE HCL 95 MG PO TABS,1,,,0440806569
4953985,PHENAZOPYRIDINE HCL 95 MG PO TABS,.5,,,1013540130
4953989,LOXAPINE SUCCINATE 50 MG PO CAPS,6,,,0378705001
4953989,LOXAPINE SUCCINATE 50 MG PO CAPS,6,,,0527139701
4953989,LOXAPINE SUCCINATE 50 MG PO CAPS,6,,,0591037201
4953990,FLECAINIDE ACETATE 150 MG PO TABS,6,,,0054001221
4953990,FLECAINIDE ACETATE 150 MG PO TABS,6,,,0440754460
4953990,FLECAINIDE ACETATE 150 MG PO TABS,6,,,5140702001
4953990,FLECAINIDE ACETATE 150 MG PO TABS,6,,,6516264310
4953990,FLECAINIDE ACETATE 150 MG PO TABS,27.62,,,5374664301
4953990,FLECAINIDE ACETATE 150 MG PO TABS,22.55,,,0054001220
4953990,FLECAINIDE ACETATE 150 MG PO TABS,21.72,,,0054001225
4953990,FLECAINIDE ACETATE 150 MG PO TABS,21.72,,,6586262301
4953990,FLECAINIDE ACETATE 150 MG PO TABS,18.79,,,6255938201
4953991,TROSPIUM CHLORIDE ER 60 MG PO CP24,33.69,,,6800142704
4953991,TROSPIUM CHLORIDE ER 60 MG PO CP24,26.95,,,0574011830
4953991,TROSPIUM CHLORIDE ER 60 MG PO CP24,26.95,,,0591363630
4953992,CRANBERRY-VITAMIN C 450-125 MG PO CAPS,.5,,,3160414271
4953993,B-12 3000 MCG PO LOZG,.5,,,3160402719
4953994,OLMESARTAN-AMLODIPINE-HCTZ 20-5-12.5 MG PO TABS,39.21,,,1366839730
4953994,OLMESARTAN-AMLODIPINE-HCTZ 20-5-12.5 MG PO TABS,39.21,,,1366839790
4953995,TURMERIC 500 MG PO CAPS,.5,,,1184515475
