Description,CURRENT PRICE,,,
STENT BIL HERCULINK 4.5X12X135,"$1,656.25",,,
STENT BIL HERCULINK 5X12X135,"$1,656.25",,,
STENT BIL HERCULINK 6X12X135,"$1,656.25",,,
STENT BIL HERCULINK4.5X15X135,"$1,656.25",,,
STENT BIL HERCULNK RX 6X18X135,"$1,656.25",,,
STENT BIL LIFESTN 6X200X130 CL,"$1,656.25",,,
STENT BIL LIFESTN 7X200X130 CL,"$1,656.25",,,
STENT BIL SUPERA 04-080-120,"$1,656.25",,,
STENT BIL VERITAS 5X120X120,"$1,656.25",,,
STENT BIL VERITAS 5X60X120,"$1,656.25",,,
STENT BIL VISIPRO 7X37X80,"$1,656.25",,,
STENT BIL VISIPRO SYS 80CM,"$1,656.25",,,
STENT BILIARY 10.0X30X75CM,"$1,656.25",,,
STENT BILIARY 6X36X120 EXPNBL,"$1,656.25",,,
STENT BILIARY BE 7X26MM 80CM,"$1,656.25",,,
STENT CAROTID XACT 10X30,"$5,471.44",,,
STENT CARTD TPD 8/6X30MMX135CM,"$1,656.25",,,
STENT CARTD TPD 8/6X40MMX135CM,"$1,656.25",,,
STENT COATED 36X50 ZENITH,"$5,471.44",,,
STENT COATED/COV W/DEL SYS,"$23,953.50",,,
STENT COATED/COV W/O DEL SYS,"$3,700.00",,,
STENT COMP SE 6X40MMX130CM,"$1,656.25",,,
STENT COMPLETE SE 10X20X130,"$1,656.25",,,
STENT COMPLETE SE 6X40X130,"$1,656.25",,,
STENT COR 4.5 X 18MM ULTRA,"$1,656.25",,,
STENT COR 7X38X120CM,"$1,656.25",,,
STENT COR S670 OTW 3.5X15MM,"$1,656.25",,,
STENT CORNRY 12MM 2.2 SYNERGY,"$6,300.00",,,
STENT CORNRY 12MM 2.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 12MM 2.7 SYNERGY,"$6,300.00",,,
STENT CORNRY 12MM 3.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 12MM 4MM SYNERGY,"$6,300.00",,,
Stent CORNRY 140CM 5FR 12mm EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR 17mm EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR 20mm EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR 24mm EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR 28mm EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR 33mm EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR 8mm EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR EL,"$2,841.00",,,
Stent CORNRY 140CM 5FR28mm EL,"$2,841.00",,,
STENT CORNRY 16MM 2.2 SYNERGY,"$6,300.00",,,
STENT CORNRY 16MM 2.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 16MM 2.7 SYNERGY,"$6,300.00",,,
STENT CORNRY 16MM 3.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 16MM 3MM SYNERGY,"$6,300.00",,,
STENT CORNRY 16MM 4MM SYNERGY,"$6,300.00",,,
STENT CORNRY 20MM 2.2 SYNERGY,"$6,300.00",,,
STENT CORNRY 20MM 2.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 20MM 2.7 SYNERGY,"$6,300.00",,,
STENT CORNRY 20MM 3.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 20MM 3MM SYNERGY,"$6,300.00",,,
STENT CORNRY 20MM 4MM SYNERGY,"$6,300.00",,,
STENT CORNRY 24MM 2.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 24MM 2.7 SYNERGY,"$6,300.00",,,
STENT CORNRY 24MM 3.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 24MM 3MM SYNERGY,"$6,300.00",,,
STENT CORNRY 24MM 4MM SYNERGY,"$6,300.00",,,
STENT CORNRY 28MM 2.2 SYNERGY,"$6,300.00",,,
STENT CORNRY 28MM 2.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 28MM 2.7 SYNERGY,"$6,300.00",,,
STENT CORNRY 28MM 3.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 28MM 3MM SYNERGY,"$6,300.00",,,
STENT CORNRY 28MM 4MM SYNERGY,"$6,300.00",,,
STENT CORNRY 32MM 2.2 SYNERGY,"$6,300.00",,,
STENT CORNRY 32MM 2.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 32MM 2.7 SYNERGY,"$6,300.00",,,
STENT CORNRY 32MM 3.5 SYNERGY,"$6,300.00",,,
STENT CORNRY 32MM 3MM SYNERGY,"$6,300.00",,,
STENT CORNRY 32MM 4MM SYNERGY,"$6,300.00",,,
STENT CORNRY 38MM 2.2 SYNERGY,"$6,300.00",,,
STENT CORNRY 38MM 2.5 SYNERGY,"$2,841.00",,,
STENT CORNRY 38MM 2.7 SYNERGY,"$2,841.00",,,
STENT CORNRY 38MM 3.5 SYNERGY,"$2,841.00",,,
STENT CORNRY 38MM 3MM SYNERGY,"$2,841.00",,,
STENT CORNRY 38MM 4MM SYNERGY,"$2,841.00",,,
STENT CORNRY 8MM 2.25 SYNERGY,"$6,300.00",,,
Stent CORNRY 8MM 2.5M Synergy,"$6,300.00",,,
STENT CORNRY 8MM 2.75 SYNERGY,"$6,300.00",,,
STENT CORNRY 8MM 3.5M SYNERGY,"$6,300.00",,,
STENT CORNRY 8MM 3MM SYNERGY,"$6,300.00",,,
STENT CORNRY8MM 4MM SYNERGY,"$6,300.00",,,
STENT COVERED VBJ 5X10X120,"$5,471.44",,,
STENT COVERED VBJ 5X15X120,"$5,471.44",,,
STENT COVERED VBJ 5X2.5X120,"$5,471.44",,,
STENT COVERED VBJ 5X5X120,"$5,471.44",,,
STENT COVERED VBJ 6X10X120,"$5,471.44",,,
STENT COVERED VBJ 6X15X120,"$5,471.44",,,
STENT COVERED VBJ 6X2.5X120,"$5,471.44",,,
STENT COVERED VBJ 6X5X120,"$5,471.44",,,
STENT COVERED VBJ 7X15X120,"$5,471.44",,,
STENT COVERED VBJ 7X2.5X120,"$5,471.44",,,
STENT COVERED VBJ 7X5X120,"$5,471.44",,,
STENT COVERED VBJ 8X10X120,"$5,471.44",,,
STENT COVERED VBJ 8X15X120,"$5,471.44",,,
STENT COVERED VBJ 8X2.5X120,"$5,471.44",,,
STENT COVERED VBJ 8X5X120,"$5,471.44",,,
STENT CPSE 10X20MM 130CM BIL,"$1,656.25",,,
STENT CPSE 10X40MM 130CM BIL,"$1,656.25",,,
STENT CPSE 10X40MM 80CM BIL,"$1,656.25",,,
STENT CPSE 10X60MM 130CM BIL,"$1,656.25",,,
STENT CPSE 10X60MM 80CM BIL,"$1,656.25",,,
STENT CPSE 10X80MM 130CM BIL,"$1,656.25",,,
STENT CPSE 4.0X20MM 130CM BIL,"$1,656.25",,,
STENT CPSE 4.0X30MM 130CM BIL,"$1,656.25",,,
STENT CPSE 4.0X40MM 130CM BIL,"$1,656.25",,,
STENT CPSE 5.0X100MM 130CM BIL,"$1,656.25",,,
STENT CPSE 5.0X120MM 130CM BIL,"$1,656.25",,,
STENT CPSE 5.0X20MM 130CM BIL,"$1,656.25",,,
STENT CPSE 5.0X30MM 130CM BIL,"$1,656.25",,,
STENT CPSE 5.0X40MM 130CM BIL,"$1,656.25",,,
STENT CPSE 5.0X60MM 130CM BIL,"$1,656.25",,,
STENT CPSE 5.0X80MM 130CM BIL,"$1,656.25",,,
STENT CPSE 6.0X100MM 130CM BIL,"$1,656.25",,,
STENT CPSE 6.0X120MM 130CM BIL,"$1,656.25",,,
STENT CPSE 6.0X150MM 130CM BIL,"$1,656.25",,,
STENT CPSE 6.0X20MM 130CM BIL,"$1,656.25",,,
STENT CPSE 6.0X40MM 130CM BIL,"$1,656.25",,,
STENT CPSE 6.0X60MM 130CM BIL,"$1,656.25",,,
STENT CPSE 6.0X80MM 130CM BIL,"$1,656.25",,,
STENT CPSE 7.0X100MM 130CM BIL,"$1,656.25",,,
STENT CPSE 7.0X120MM 130CM BIL,"$1,656.25",,,
STENT CPSE 7.0X150MM 130CM BIL,"$1,656.25",,,
STENT CPSE 7.0X20MM 130CM BIL,"$1,656.25",,,
STENT CPSE 7.0X40MM 130CM BIL,"$1,656.25",,,
STENT CPSE 7.0X40MM 80CM BIL,"$1,656.25",,,
STENT CPSE 7.0X60MM 130CM BIL,"$1,656.25",,,
STENT CPSE 7.0X60MM 80CM BIL,"$1,656.25",,,
STENT CPSE 7.0X80MM 130CM BIL,"$1,656.25",,,
STENT CPSE 8.0620MM 130CM BIL,"$1,656.25",,,
STENT CPSE 8.0X100MM 130CM BIL,"$1,656.25",,,
STENT CPSE 8.0X120MM 130CM BIL,"$1,656.25",,,
STENT CPSE 8.0X150MM 130CM BIL,"$1,656.25",,,
STENT CPSE 8.0X20MM 130CM BIL,"$1,656.25",,,
STENT CPSE 8.0X40MM 130CM BIL,"$1,656.25",,,
STENT CPSE 8.0X40MM 80CM BIL,"$1,656.25",,,
STENT CPSE 8.0X60MM 80CM BIL,"$1,656.25",,,
STENT CPSE 8.0X80MM 130CM BIL,"$1,656.25",,,
STENT CPSE 9.0X20MM 130CM BIL,"$1,656.25",,,
STENT CPSE 9.0X40MM 130CM BIL,"$1,656.25",,,
STENT CPSE 9.0X40MM 80CM BIL,"$1,656.25",,,
STENT CPSE 9.0X60MM 130CM BIL,"$1,656.25",,,
STENT CPSE 9.0X60MM 80CM BIL,"$1,656.25",,,
STENT CPSE 9.0X80MM 130CM BIL,"$1,656.25",,,
STENT DES PV 6X60 ZILVER,"$5,471.44",,,
STENT DES PV 6X80 ZILVER,"$5,471.44",,,
STENT DES PV 7X120 ZILVER,"$5,471.44",,,
STENT DES PV 7X40 ZILVER,"$5,471.44",,,
STENT DES PV 7X80 ZILVER,"$5,471.44",,,
STENT DES ZIV6351256100PTX,"$5,471.44",,,
STENT DES ZIV635125640,"$5,471.44",,,
STENT DES ZIV635125660PTX,"$1,656.25",,,
STENT DES ZIV6-35-125-6-80-PTX,"$5,471.44",,,
STENT DES ZIV6-35-125-7-100-PT,"$5,471.44",,,
STENT DES ZIV635125740PTX,"$5,471.44",,,
STENT DES ZIV6-35-125-7-80-PTX,"$5,471.44",,,
STENT DRG ZISV6-35-125-7-100,"$5,471.44",,,
STENT DRUG ELLUTING SILZER,"$1,656.25",,,
STENT DRUG ELUTING PERIPHERAL,"$5,471.44",,,
STENT ENDOPRS 12MMX12CM,"$17,600.00",,,
STENT EPRSTG 45MM 22MM 10FR,"$1,656.25",,,
STENT EPRSTH 10CM 8MM 8FR VBHN,"$5,471.44",,,
STENT EPRSTH 40MM 16MM 9FR,"$1,656.25",,,
STENT EPRSTH 45MM 24MM 11FR,"$1,656.25",,,
STENT EVERFLEX 5X40X120,"$1,656.25",,,
STENT EVERFLEX 7X120X120,"$1,656.25",,,
STENT EVERFLEX 8X20X120,"$1,656.25",,,
STENT EVERFLEX LONG 5X100X120,"$1,656.25",,,
STENT EVERFLEX LONG 7X200X120,"$1,656.25",,,
STENT EXCLUDER 26MMX12MMX14CM,"$5,471.44",,,
STENT EXPNDBL BIL BAL 10X17MM,"$1,656.25",,,
STENT EXPNDBL BIL BAL 10X26MM,"$1,656.25",,,
STENT EXPNDBL BIL BAL 10X36MM,"$1,656.25",,,
STENT EXPRESS LD,"$1,656.25",,,
STENT FLEXIBLE URETERAL,$138.70,,,
STENT FLEXSTAR 6X150X130,"$1,656.25",,,
STENT FLUENCY 8F 10X6X117,"$5,471.44",,,
STENT FLUENCY 8F 10X6X80,"$5,471.44",,,
STENT FLUENCY 8F 7X4X80,"$5,471.44",,,
STENT FLUENCY 8F 7X6X80,"$5,471.44",,,
STENT FLUENCY 8F 7X8X80,"$5,471.44",,,
STENT FLUENCY 8F 8X8X80,"$5,471.44",,,
STENT FLUENCY 8MM X 60MM,"$5,471.44",,,
STENT FLUENCY 9F 8MMX60MMX80CM,"$5,471.44",,,
STENT FOR IMPERIAL STUDY 6X150,"$5,471.44",,,
STENT FOR IMPERIAL STUDY 7X120,"$5,471.44",,,
STENT GEN/OPTA PRO 7X39X180,$625.00,,,
STENT GENESIS AV 5X12 MM,"$1,656.25",,,
STENT GRAFT BIFURCATED,"$1,656.25",,,
STENT GRAFT CASE OVATION,"$1,656.25",,,
STENT GRAFT ENDOLOGIX CASE-AFX,"$1,656.25",,,
STENT GRAFT FLAIR 8X5X80,"$8,023.97",,,
STENT GRAFT FLUENCY 8X6X117,"$5,471.44",,,
STENT GRAFT FLUENCY 9X8X80,"$5,471.44",,,
STENT GRAFT OVA PMA 14-12-120,"$1,656.25",,,
STENT GRAFT OVA PMA 14-22-80,"$1,656.25",,,
STENT GRAFT VELA 34X34X100MM,"$1,656.25",,,
STENT GRAFTMASTER 3.0X12MM,"$1,656.25",,,
STENT GRAFTMASTER 3.0X16MM,"$1,656.25",,,
STENT GRAFTMASTER 3.0X19MM,"$1,656.25",,,
STENT GRAFTMASTER 3.0X26MM,"$1,656.25",,,
STENT GRAFTMASTER 3.5X12MM,"$1,656.25",,,
STENT GRAFTMASTER 3.5X19MM,"$1,656.25",,,
STENT GRAFTMASTER 3.5X26MM,"$1,656.25",,,
STENT GRAFTMASTER J 3.5X16MM,"$1,656.25",,,
STENT GRAFTMASTER RX 2.8X16MM,"$5,471.44",,,
STENT GRFT AFX2 BI 28X16X120MM,"$1,656.25",,,
STENT GUIDE,$89.00,,,
STENT HERCULINK 5X15X80,"$1,656.25",,,
STENT HERCULINK 5X18X80,"$1,656.25",,,
STENT HERCULINK 6X15X80,"$1,656.25",,,
STENT HERCULINK 6X18X80,"$1,656.25",,,
STENT HERCULINK 7X15X80,"$1,656.25",,,
STENT HERCULINK 7X18X80,"$1,656.25",,,
STENT HERCULINK ELITE 5X18X135,"$1,656.25",,,
STENT HERCULINK ELITE 6X15X135,"$1,656.25",,,
STENT HERCULINK PLUS 12MM,"$1,656.25",,,
STENT HERCULINK PLUS 18MM,"$1,656.25",,,
STENT HERCULINK RX 5.5X18X135,"$1,656.25",,,
STENT HERCULNK 014 RX 5X15X135,"$1,656.25",,,
STENT HERCULNK RX 6X18X135,"$1,656.25",,,
STENT ICAST CRVD 8X59X80CM,"$5,471.44",,,
STENT ICAST CVRD 7X38MMX120CM,"$5,471.44",,,
STENT ICAST CVRD 8X59MMX80CM,"$5,471.44",,,
STENT LEG ENDO 28.5X12MMX18CM,"$8,023.97",,,
STENT LOW PROFILE VIABAHN 5X25,"$5,471.44",,,
STENT LUM V&B 10X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 10X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 10X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 10X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 10X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 10X40MMX80CM,"$1,656.25",,,
STENT LUM V&B 10X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 10X60MMX80CM,"$1,656.25",,,
STENT LUM V&B 10X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 12X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 12X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 12X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 12X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 12X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 12X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 12X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 14X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 14X100MMX80CM,"$1,656.25",,,
STENT LUM V&B 14X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 14X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 14X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 14X40MMX80CM,"$1,656.25",,,
STENT LUM V&B 14X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 14X60MMX80CM,"$1,656.25",,,
STENT LUM V&B 14X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 4X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 4X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 4X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 4X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 4X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 4X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 4X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 5X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 5X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 5X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 5X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 5X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 5X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 5X60MMX80CM,"$1,656.25",,,
STENT LUM V&B 5X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 6X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 6X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 6X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 6X20MMX80CM,"$1,656.25",,,
STENT LUM V&B 6X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 6X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 6X40MMX80CM,"$1,656.25",,,
STENT LUM V&B 6X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 6X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 7X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 7X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 7X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 7X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 7X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 7X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 7X60MMX80CM,"$1,656.25",,,
STENT LUM V&B 7X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X40MMX80CM,"$1,656.25",,,
STENT LUM V&B 8X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X80MMX135CM,"$1,656.25",,,
STENT LUM V&B 8X80MMX80CM,"$1,656.25",,,
STENT LUM V&B 9X100MMX135CM,"$1,656.25",,,
STENT LUM V&B 9X120MMX135CM,"$1,656.25",,,
STENT LUM V&B 9X20MMX135CM,"$1,656.25",,,
STENT LUM V&B 9X30MMX135CM,"$1,656.25",,,
STENT LUM V&B 9X40MMX135CM,"$1,656.25",,,
STENT LUM V&B 9X60MMX135CM,"$1,656.25",,,
STENT LUM V&B 9X80MMX135CM,"$1,656.25",,,
STENT LUMINEX 7MMX40MM 80CM,"$1,656.25",,,
STENT LUMINEX BILIARY 6X60MM,"$1,656.25",,,
STENT LUMX BIL 6X80MM ZBM06080,"$1,656.25",,,
STENT METALLIC 16X40MM 40331,"$1,656.25",,,
STENT METALLIC 18X40MM 10FR,"$1,656.25",,,
STENT METALLIC 22X35MM 10FR,"$1,656.25",,,
STENT MISAGO RX 6X150MM 135CM,"$1,656.25",,,
STENT MISAGO RX 6X80MM 135CM,"$1,656.25",,,
STENT MISAGO RX 7X100MM 135CM,"$1,656.25",,,
STENT MISAGO RX 7X120MM 135CM,"$1,656.25",,,
STENT MISAGO RX 7X150MM 135CM,"$1,656.25",,,
STENT MISAGO RX 7X40MM 135CM,"$1,656.25",,,
STENT MISAGO RX 8X40MM 135CM,"$1,656.25",,,
STENT MLTLK VISION RX 3 X 8MM,"$1,656.25",,,
STENT MLTLNK VISN RX 5X13 ULT,"$1,656.25",,,
STENT MLTLNK VISN RX 5X18MM,"$1,656.25",,,
STENT MLTLNK VISN RX 5X28 ULT,"$1,656.25",,,
STENT MOUNTED COVERED 6X25,"$4,866.84",,,
STENT MOUNTED COVERED 6X5,"$5,471.44",,,
STENT MULTILINK RX 8 LL 3X38,"$1,656.25",,,
STENT MULTILINK RX 8 LL 5.0X38,"$1,656.25",,,
STENT NEPHROURETEROSTOMY 8,$315.92,,,
STENT NITINOL SMART 8X80X120CM,"$5,471.44",,,
STENT NON-COA/NON-COV W/DEL,"$19,473.00",,,
STENT NON-COAT/COV W/O DEL,"$4,368.00",,,
STENT NON-COR TEM W/DEL SYSTEM,$516.00,,,
STENT NON-COR TEM W/O DEL,$257.61,,,
STENT NU 10 FR X 22CM,$138.70,,,
STENT NU 10 FR X 26CM,$138.70,,,
STENT NU 8 FR X 26CM,$138.70,,,
STENT OMNILINK .035 10X39X135,"$1,656.25",,,
STENT OMNILINK .035 10X58X135,"$1,656.25",,,
STENT OMNILINK .035 6X28MMX135,"$1,656.25",,,
STENT OMNILINK .035 6X38X135,"$1,656.25",,,
STENT OMNILINK .035 6X58X135,"$1,656.25",,,
STENT OMNILINK .035 7X28X135,"$1,656.25",,,
STENT OMNILINK .035 7X38X135,"$1,656.25",,,
STENT OMNILINK .035 7X58X135,"$1,656.25",,,
STENT OMNILINK .035 8X28X135,"$1,656.25",,,
STENT OMNILINK .035 8X38X135,"$1,656.25",,,
STENT OMNILINK .035 8X58X135,"$1,656.25",,,
STENT OMNILK .035 9X58/39X135,"$1,656.25",,,
STENT OTW XIENCE ALPINE 3.0X18,"$5,471.44",,,
STENT PALMAZ 40MM XL P4010,$558.92,,,
STENT PARAMOUNT PMB8-5-14-80,"$1,656.25",,,
STENT PARAMOUNT PMB8-6-18-80,"$1,656.25",,,
STENT PERCUFLK NEPHROURETERAL,$138.70,,,
STENT PLACEMT ANTE CAROTID BIL,"$24,600.00",,,
STENT PLACEMT ANTE CAROTID LT,"$24,600.00",,,
STENT PLACEMT ANTE CAROTID RT,"$24,600.00",,,
STENT PLMT CTR DIALYSIS SEG,"$9,689.00",,,
STENT PROTG 12X60X120,"$1,656.25",,,
STENT PROTG 14X60X120,"$1,656.25",,,
STENT PROTG 5X60X120,"$1,656.25",,,
STENT PROTG 5X80X120,"$1,656.25",,,
STENT PV SUPERA 6F 4.5X120X120,"$1,656.25",,,
STENT PV SUPERA 6F 5.5X100X120,"$1,656.25",,,
STENT PV SUPERA 6F 5.5X120X120,"$1,656.25",,,
STENT PV SUPERA 6F 5.5X150X120,"$1,656.25",,,
STENT PV SUPERA 6F 5.5X40X120,"$1,656.25",,,
STENT PV SUPERA 6F 5.5X80X120,"$1,656.25",,,
STENT PV SUPERA 6F 6.5X100X120,"$1,656.25",,,
STENT PV SUPERA 6F 6.5X120X120,"$1,656.25",,,
STENT PV SUPERA 6F 6.5X150X120,"$1,656.25",,,
STENT PV SUPERA 6F 6.5X80X120,"$1,656.25",,,
STENT PV SUPERA 6FR 4.5X40X120,"$1,656.25",,,
STENT PV SUPERA 6FR 4.5X80X120,"$1,656.25",,,
STENT PV SUPERA 6FR 6.5X40X120,"$1,656.25",,,
STENT RACER 4.0X12MM 130CM,"$1,656.25",,,
STENT RACER 4.0X18MM 130CM,"$1,656.25",,,
STENT REN BE FORM 6X20X135,"$1,656.25",,,
STENT SE 10X100X135 ABSOLUTE,"$1,656.25",,,
STENT SE 10X100X80 ABSOLUTE,"$1,656.25",,,
STENT SE 10X20X80 ABSOLUTE,"$1,656.25",,,
STENT SE 10X30X135 ABSOLUTE,"$1,656.25",,,
STENT SE 10X30X80 ABSOLUTE,"$1,656.25",,,
STENT SE 10X40X80 ABSOLUTE,"$1,656.25",,,
STENT SE 10X60MMX130CM ILIAC,"$1,656.25",,,
STENT SE 10X60X80 ABSOLUTE,"$1,656.25",,,
STENT SE 10X80X135 ABSOLUTE,"$1,656.25",,,
STENT SE 10X80X80 ABSOLUTE,"$1,656.25",,,
STENT SE 4.5X100X120 SUPERA,"$1,656.25",,,
STENT SE 4.5X20X120 SUPERA,"$1,656.25",,,
STENT SE 4.5X30X120 SUPERA,"$1,656.25",,,
STENT SE 4.5X60X120 SUPERA,"$1,656.25",,,
STENT SE 5.5X20X120 SUPERA,"$1,656.25",,,
STENT SE 5.5X30X120 SUPERA,"$1,656.25",,,
STENT SE 5.5X60X120 SUPERA,"$1,656.25",,,
STENT SE 5X100X120 SUPERA,"$1,656.25",,,
STENT SE 5X120MMX130CM BIL,"$1,656.25",,,
STENT SE 5X120X120 SUPERA,"$1,656.25",,,
STENT SE 5X20X120 SUPERA,"$1,656.25",,,
STENT SE 5X30X120 SUPERA,"$1,656.25",,,
STENT SE 5X40X120 SUPERA,"$1,656.25",,,
STENT SE 5X60X120 SUPERA,"$1,656.25",,,
STENT SE 5X80MMX130CM BIL,"$1,656.25",,,
STENT SE 5X80X120 SUPERA,"$1,656.25",,,
STENT SE 6.5X20X120 SUPERA,"$1,656.25",,,
STENT SE 6.5X30X120 SUPERA,"$1,656.25",,,
STENT SE 6.5X60X120 SUPERA,"$1,656.25",,,
STENT SE 6X100MMX130CM ILIAC,"$1,656.25",,,
STENT SE 6X100X120 SUPERA,"$1,656.25",,,
STENT SE 6X100X80 ABSOLUTE,"$1,656.25",,,
STENT SE 6X120MMX130CM BIL,"$1,656.25",,,
STENT SE 6X120X120 SUPERA,"$1,656.25",,,
STENT SE 6X150MMX130CM BIL,"$1,656.25",,,
STENT SE 6X150X120 SUPERA,"$1,656.25",,,
STENT SE 6X20X120 SUPERA,"$1,656.25",,,
STENT SE 6X20X135 ABSOLUTE,"$1,656.25",,,
STENT SE 6X20X80 ABSOLUTE,"$1,656.25",,,
STENT SE 6X30X120 SUPERA,"$1,656.25",,,
STENT SE 6X30X135 ABSOLUTE,"$1,656.25",,,
STENT SE 6X30X80 ABSOLUTE,"$1,656.25",,,
STENT SE 6X40X120 SUPERA,"$1,656.25",,,
STENT SE 6X40X80 ABSOLUTE,"$1,656.25",,,
STENT SE 6X60MMX130CM ILIAC,"$1,656.25",,,
STENT SE 6X60X120 SUPERA,"$1,656.25",,,
STENT SE 6X60X80 ABSOLUTE,"$1,656.25",,,
STENT SE 6X80MMX130CM ILIAC,"$1,656.25",,,
STENT SE 6X80X120 SUPERA,"$1,656.25",,,
STENT SE 6X80X80 ABSOLUTE,"$1,656.25",,,
STENT SE 7X100MMX130CM ILIAC,"$1,656.25",,,
STENT SE 7X100X80 ABSOLUTE,"$1,656.25",,,
STENT SE 7X150MMX130CM BIL,"$1,656.25",,,
STENT SE 7X20X135 ABSOLUTE,"$1,656.25",,,
STENT SE 7X20X80 ABSOLUTE,"$1,656.25",,,
STENT SE 7X30X135 ABSOLUTE,"$1,656.25",,,
STENT SE 7X30X80 ABSOLUTE,"$1,656.25",,,
STENT SE 7X40MMX130CM VASC L,"$1,656.25",,,
STENT SE 7X40X80 ABSOLUTE,"$1,656.25",,,
STENT SE 7X60MMX130CM ILIAC,"$1,656.25",,,
STENT SE 7X60X80 ABSOLUTE,"$1,656.25",,,
STENT SE 7X80MMX130CM ILIAC,"$1,656.25",,,
STENT SE 7X80X80 ABSOLUTE,"$1,656.25",,,
STENT SE 8MMX40MMX130CM VASC L,"$1,656.25",,,
STENT SE 8X100X80 ABSOLUTE,"$1,656.25",,,
STENT SE 8X20X135 ABSOLUTE,"$1,656.25",,,
STENT SE 8X20X80 ABSOLUTE,"$1,656.25",,,
STENT SE 8X30X135 ABSOLUTE,"$1,656.25",,,
STENT SE 8X30X80 ABSOLUTE,"$1,656.25",,,
STENT SE 8X40X80 ABSOLUTE,"$1,656.25",,,
STENT SE 8X60MMX130CM ILIAC,"$1,656.25",,,
STENT SE 8X60X80 ABSOLUTE,"$1,656.25",,,
STENT SE 8X80MMX130CM ILIAC,"$1,656.25",,,
STENT SE 8X80X80 ABSOLUTE,"$1,656.25",,,
